respondent_id,age_group,region,city_tier,occupation,monthly_hh_income,education,marital_status,purchase_frequency,last_purchase_recency,monthly_spend_inr,avg_items_per_order,preferred_channel,purchase_occasion,has_returned_product,gifting_behaviour,products_interested,preferred_fabric,preferred_colors,preferred_prints,price_range_apparel,price_range_bedding,clothing_size,style_identity,brand_loyalty,madein_india_importance,discovery_channel,discount_preference,referral_propensity,current_satisfaction,main_pain_point,zaria_interest_label
ZF0610,55+,North,Tier3,Homemaker,15k-30k,Graduate,Married_with_kids,OccasionOnly,>1yr,924,1,LocalStore|WordOfMouth,Holi,NeverReturned,Rarely,Dupatta,Cotton,Pink,Checks,<500,800-1499,L,TraditionallyRooted,NoBrandPreference,8,WordOfMouth,BundleCombo,4,7,LimitedDesign,0
ZF0611,18-24,North,Tier2,Student,<15k,PostGrad,Single,Bimonthly,<1mo,1163,2-3,Myntra,Birthday|NoOccasion|NewYear,MultipleReturns,Occasionally,SalwarSuit|Kurti|IndoWestern,Cotton,Printed|Pink,Checks|Geometric,2000-3999,<800,XL,FusionForward,ExperimentsFreely,1,Instagram|YouTube|WhatsApp,FlatDiscount,4,8,DifficultReturn,1
ZF0612,18-24,East,Tier3,Student,<15k,Graduate,Single,OccasionOnly,1-3mo,1505,2-3,Meesho|D2C_Brand,NoOccasion,Unhappy_NoReturn,Occasionally,SalwarSuit|CoordSet|NightSuit,CottonBlend|Silk,Pink,DigitalPrint|Checks,500-999,<800,M,FusionForward,ExperimentsFreely,10,WhatsApp|YouTube|Instagram,FreeShipping,9,4,SizingIssue,1
ZF0613,45-55,East,Rural,Homemaker,15k-30k,12th,Married_with_kids,OccasionOnly,1-3mo,722,1,LocalStore,Birthday,Unhappy_NoReturn,SelfOnly,Saree|SalwarSuit|Dupatta,Cotton,Red,TieDye|Embroidery,1000-1999,1500-2999,XXL,TraditionallyRooted,SwitchByPrice,8,WordOfMouth|PhysicalStore,Buy2Get1,8,6,LimitedDesign,0
ZF0614,35-44,West,Metro,Salaried_Govt,30k-60k,PostGrad,Married_with_kids,Quarterly,<1mo,3883,2-3,Myntra|Amazon|Meesho,Wedding,MultipleReturns,SelfOnly,CoordSet|Kurti|IndoWestern,Cotton|Georgette,Beige|Black,Floral|Solid,500-999,1500-2999,M,OccasionDriven,ExperimentsFreely,5,MeeshoApp,LoyaltyPoints,6,4,SlowDelivery,1
ZF0615,25-34,North,Tier2,Salaried_Pvt,30k-60k,Graduate,Married,Weekly,1-3mo,3223,2-3,Meesho|D2C_Brand,Wedding|Diwali,OnceOrTwice,SelfOnly,SalwarSuit|IndoWestern,Georgette,Black,Geometric,1000-1999,5000+,XL,EthnicComfort,ExperimentsFreely,8,YouTube|Instagram,FestivalSale,7,9,SizingIssue,1
ZF0616,25-34,North,Metro,Business,60k-1L,PostGrad,Single,OccasionOnly,1-3mo,3173,4-5,Meesho|Instagram_Seller,Diwali|NoOccasion,MultipleReturns,SelfOnly,SalwarSuit|CoordSet|Kurti|IndoWestern,Cotton,Pink|Black|Yellow,Embroidery|Floral|BlockPrint,2000-3999,5000+,L,TraditionallyRooted,SwitchByPrice,6,MeeshoApp|YouTube,FreeShipping,2,4,SlowDelivery,2
ZF0617,25-34,East,Tier2,Salaried_Govt,60k-1L,12th,Married_with_kids,Quarterly,1-3mo,1810,4-5,LocalStore|Meesho|WhatsApp_Seller,Diwali|Wedding,NeverReturned,Frequently,Kurti|SalwarSuit,Cotton|Rayon,White|Red|Pink,Geometric|TieDye,2000-3999,<800,L,EthnicComfort,SwitchByPrice,9,Instagram|TV_Newspaper,BundleCombo,6,7,FabricQuality,1
ZF0618,25-34,North,Metro,Homemaker,60k-1L,Graduate,Married,Quarterly,3-6mo,2511,6+,WhatsApp_Seller|Myntra,Holi|NoOccasion|Wedding,OnceOrTwice,Occasionally,SalwarSuit|Kurti|BeddingSet,Cotton,Green,BlockPrint,500-999,<800,XL,HomeFirst,SwitchByPrice,8,TV_Newspaper,FlatDiscount,7,3,HighPrice,2
ZF0619,18-24,NorthEast,Metro,Homemaker,30k-60k,12th,Single,Monthly,<1mo,200,1,Instagram_Seller|D2C_Brand,Birthday|NoOccasion,MultipleReturns,Rarely,Kurti|NightSuit,CottonBlend|Cotton,Pink|Blue,Geometric,2000-3999,1500-2999,L,FusionForward,StickTo1-2,1,Instagram|YouTube|MeeshoApp,LoyaltyPoints,10,10,LimitedDesign,0
ZF0620,45-55,South,Metro,Salaried_Govt,30k-60k,PostGrad,Married,Quarterly,1-3mo,4010,1,MallStore,Wedding|Birthday,OnceOrTwice,Frequently,SalwarSuit|BeddingSet|Kurti,Cotton|Linen,White|Black,BlockPrint|Solid,500-999,3000-5000,XXL,EthnicComfort,StickTo1-2,6,Instagram,FreeShipping,3,4,DifficultReturn,0
ZF0621,55+,West,Tier2,Homemaker,60k-1L,12th,Married,OccasionOnly,3-6mo,300,2-3,Meesho|WhatsApp_Seller,Eid|Holi,Unhappy_NoReturn,Frequently,BeddingSet|Kurti|Dupatta|NightSuit|SalwarSuit,CottonBlend,Red,Floral|Embroidery|BlockPrint,1000-1999,800-1499,XL,TraditionallyRooted,SwitchByPrice,8,MeeshoApp|WhatsApp,FreeShipping,5,7,HighPrice,1
ZF0622,18-24,East,Metro,Student,60k-1L,Graduate,Married,Bimonthly,6-12mo,2099,2-3,D2C_Brand|Myntra|Instagram_Seller,Birthday,NeverReturned,Rarely,IndoWestern|Kurti|NightSuit|TowelSet,Linen,Orange|Yellow|Pink,Solid|Embroidery,2000-3999,800-1499,L,EthnicComfort,NoBrandPreference,1,WhatsApp|Instagram|WordOfMouth,LoyaltyPoints,5,2,LimitedDesign,1
ZF0623,55+,East,Tier2,Homemaker,<15k,Below10th,Married,Bimonthly,3-6mo,645,4-5,WordOfMouth|WhatsApp_Seller,Holi,MultipleReturns,Occasionally,Saree|NightSuit,Silk,Red|Printed,Embroidery,<500,1500-2999,M,TraditionallyRooted,ExperimentsFreely,8,MeeshoApp,FestivalSale,5,1,LimitedDesign,1
ZF0624,18-24,South,Metro,Salaried_Pvt,30k-60k,12th,Single,OccasionOnly,>1yr,794,6+,Instagram_Seller|Meesho|Amazon,NewYear|Birthday|Wedding,MultipleReturns,Rarely,NightSuit|CoordSet|SalwarSuit,Rayon|CottonBlend,Yellow,Floral|Embroidery|TieDye,1000-1999,800-1499,XXL,EthnicComfort,ExperimentsFreely,1,Instagram|YouTube|WhatsApp,Buy2Get1,6,6,HighPrice,1
ZF0625,Under18,South,Tier2,Homemaker,60k-1L,PostGrad,Single,Monthly,6-12mo,412,4-5,Amazon,NoOccasion|Birthday,NeverReturned,SelfOnly,BeddingSet|IndoWestern|SalwarSuit|NightSuit,Georgette|Rayon,Black|Printed,Geometric|DigitalPrint,<500,800-1499,S,FusionForward,StickTo1-2,2,YouTube|Instagram,Buy2Get1,10,6,SizingIssue,1
ZF0626,25-34,East,Rural,Homemaker,<15k,Graduate,Married_with_kids,Monthly,3-6mo,1097,1,LocalStore|WordOfMouth,Holi|Diwali|Eid,NeverReturned,Frequently,Saree|BeddingSet|NightSuit|Kurti,Cotton|Silk,Orange|Pink|Yellow,Floral|Embroidery|BlockPrint,500-999,800-1499,L,OccasionDriven,NoBrandPreference,10,WordOfMouth,Buy2Get1,5,4,HighPrice,1
ZF0627,35-44,South,Metro,Homemaker,60k-1L,Graduate,Married,Monthly,3-6mo,10137,2-3,D2C_Brand|MallStore,Wedding|Diwali,NeverReturned,Occasionally,Kurti|TowelSet|SalwarSuit|NightSuit,Cotton,Orange|Printed,Checks,4000+,5000+,M,EthnicComfort,SwitchByPrice,3,WordOfMouth,LoyaltyPoints,5,4,HighPrice,1
ZF0628,45-55,North,Rural,Homemaker,<15k,12th,Married_with_kids,OccasionOnly,>1yr,388,1,WhatsApp_Seller|LocalStore,Diwali,NeverReturned,Occasionally,SalwarSuit|Dupatta|Saree,Silk,Red,Floral|BlockPrint|Embroidery,500-999,800-1499,XL,EthnicComfort,StickTo1-2,7,WhatsApp,FlatDiscount,5,2,LessTraditional,0
ZF0629,35-44,South,Tier2,Homemaker,30k-60k,Below10th,Married_with_kids,Quarterly,3-6mo,1452,1,WhatsApp_Seller|Amazon|Meesho,Diwali,OnceOrTwice,Rarely,NightSuit|Kurti,CottonBlend|Rayon,Yellow|Red|Printed,TieDye,4000+,1500-2999,XL,TraditionallyRooted,NoBrandPreference,10,WhatsApp|PhysicalStore,FlatDiscount,8,7,LimitedDesign,1
ZF0630,55+,Central,Tier2,Homemaker,30k-60k,Below10th,Married,Quarterly,<1mo,2135,1,Meesho|Myntra|WhatsApp_Seller,Eid,OnceOrTwice,Occasionally,BeddingSet|NightSuit|SalwarSuit|Saree,Cotton,Beige|Blue|Yellow,Checks|Floral|TieDye,<500,1500-2999,S,EthnicComfort,StickTo1-2,7,YouTube|WordOfMouth,BundleCombo,6,6,HighPrice,1
ZF0631,45-55,East,Tier3,Homemaker,30k-60k,Graduate,Married_with_kids,Monthly,6-12mo,1424,4-5,Meesho|LocalStore,Wedding,NeverReturned,Frequently,BeddingSet|NightSuit|Kurti,Rayon,Pink|Red,Embroidery,500-999,<800,M,TraditionallyRooted,SwitchByPrice,6,Instagram|WhatsApp,FlatDiscount,7,4,FabricQuality,0
ZF0632,25-34,South,Tier2,Freelancer,60k-1L,12th,Married_with_kids,Monthly,>1yr,200,2-3,Instagram_Seller|D2C_Brand|Meesho,NoOccasion|Wedding|NewYear,MultipleReturns,Frequently,IndoWestern|SalwarSuit|CoordSet|NightSuit,Rayon|Linen,Orange,Floral|DigitalPrint|Geometric,500-999,<800,L,OccasionDriven,StickTo1-2,3,WhatsApp,FreeShipping,7,4,SizingIssue,0
ZF0633,25-34,West,Tier2,Business,>1L,Graduate,Single,Bimonthly,3-6mo,3273,2-3,Myntra,Diwali|NewYear|Birthday,MultipleReturns,Occasionally,TowelSet|CoordSet|IndoWestern,Rayon,Beige|White,Solid|Floral|DigitalPrint,500-999,1500-2999,XL,FusionForward,ExperimentsFreely,1,Instagram,FreeShipping,4,6,FabricQuality,2
ZF0634,18-24,West,Tier2,Salaried_Pvt,60k-1L,PostGrad,Married,Bimonthly,3-6mo,3185,2-3,MallStore,Birthday,MultipleReturns,SelfOnly,SalwarSuit|Kurti|IndoWestern|NightSuit,Cotton,Red|Pink|Blue,DigitalPrint|Geometric|Solid,1000-1999,800-1499,M,OccasionDriven,StickTo1-2,6,Instagram|WhatsApp,BundleCombo,5,4,DifficultReturn,1
ZF0635,25-34,West,Tier2,Salaried_Pvt,60k-1L,PostGrad,Married_with_kids,Quarterly,<1mo,3578,2-3,Myntra|Instagram_Seller,Birthday,MultipleReturns,Frequently,CoordSet|SalwarSuit|IndoWestern,Rayon|CottonBlend,Pink|White|Blue,Geometric|Embroidery,1000-1999,800-1499,L,FusionForward,SwitchByPrice,2,MeeshoApp|WhatsApp|YouTube,FestivalSale,4,6,SlowDelivery,2
ZF0636,18-24,North,Tier2,Student,15k-30k,12th,Single,Bimonthly,<1mo,2440,1,Meesho,Holi|Birthday|NoOccasion,NeverReturned,Frequently,CoordSet|SalwarSuit|Kurti|IndoWestern,Georgette,Pink,TieDye|Floral|Geometric,<500,1500-2999,XS,OccasionDriven,ExperimentsFreely,4,MeeshoApp,FreeShipping,6,10,SlowDelivery,1
ZF0637,Under18,South,Metro,Student,15k-30k,12th,Married_with_kids,Bimonthly,3-6mo,7000,4-5,Instagram_Seller|Amazon|Myntra,NoOccasion|Birthday,MultipleReturns,SelfOnly,Kurti|BeddingSet,CottonBlend|Georgette,White|Printed|Black,Solid|Floral|Embroidery,1000-1999,<800,M,OccasionDriven,ExperimentsFreely,8,MeeshoApp,FreeShipping,5,5,FabricQuality,2
ZF0638,35-44,North,Tier3,Freelancer,>1L,12th,Married_with_kids,Weekly,1-3mo,3976,2-3,MallStore|Amazon,NoOccasion,MultipleReturns,Rarely,Kurti|CoordSet|SalwarSuit|Dupatta|IndoWestern,Rayon|Linen,White|Blue,Embroidery,<500,<800,M,FusionForward,ExperimentsFreely,2,WhatsApp|MeeshoApp,Buy2Get1,5,5,SizingIssue,2
ZF0639,35-44,West,Tier2,Homemaker,15k-30k,Below10th,Married,Monthly,<1mo,1616,2-3,Meesho|Amazon|WhatsApp_Seller,Diwali,Unhappy_NoReturn,Occasionally,SalwarSuit|Saree,CottonBlend|Polyester,White,BlockPrint|TieDye|Floral,4000+,800-1499,M,OccasionDriven,SwitchByPrice,8,TV_Newspaper|WordOfMouth|Instagram,BundleCombo,7,6,FabricQuality,1
ZF0640,18-24,Central,Metro,Student,60k-1L,Graduate,Married,Weekly,1-3mo,768,1,Myntra|Meesho,Birthday|NoOccasion,MultipleReturns,SelfOnly,Kurti|Dupatta,CottonBlend,Pink,Solid|DigitalPrint,1000-1999,800-1499,L,FusionForward,ExperimentsFreely,8,MeeshoApp|Instagram,FlatDiscount,6,3,HighPrice,1
ZF0641,18-24,North,Tier2,Freelancer,15k-30k,Graduate,Single,Quarterly,3-6mo,1382,4-5,Myntra|Instagram_Seller,Holi|Birthday|Diwali,MultipleReturns,SelfOnly,IndoWestern|NightSuit,Rayon,Pink,Solid,<500,<800,L,EthnicComfort,NoBrandPreference,5,YouTube|Instagram|MeeshoApp,Buy2Get1,7,6,SizingIssue,2
ZF0642,35-44,East,Rural,Salaried_Pvt,30k-60k,Below10th,Single,Weekly,<1mo,3248,2-3,D2C_Brand|MallStore,Birthday|Wedding|Diwali,MultipleReturns,Frequently,IndoWestern|Kurti|CoordSet|SalwarSuit,CottonBlend|Georgette,Pink|Blue,DigitalPrint|Geometric,1000-1999,1500-2999,M,OccasionDriven,SwitchByPrice,5,YouTube|MeeshoApp|Instagram,FreeShipping,7,1,SlowDelivery,0
ZF0643,55+,North,Rural,Homemaker,<15k,Below10th,Married,Monthly,>1yr,646,4-5,LocalStore,Wedding|Eid,NeverReturned,Rarely,SalwarSuit,Cotton,Red|Green|Yellow,Embroidery,<500,1500-2999,XL,OccasionDriven,NoBrandPreference,7,TV_Newspaper,FestivalSale,6,2,LimitedDesign,1
ZF0644,18-24,East,Metro,Freelancer,15k-30k,Graduate,Married_with_kids,Monthly,1-3mo,4456,4-5,D2C_Brand|Amazon|Myntra,NoOccasion,MultipleReturns,Frequently,CoordSet|IndoWestern|SalwarSuit|TowelSet|BeddingSet,Rayon,White|Yellow|Blue,Solid|Checks|Floral,500-999,<800,M,EthnicComfort,NoBrandPreference,7,WordOfMouth|Instagram,FreeShipping,3,1,DifficultReturn,2
ZF0645,45-55,North,Tier2,Salaried_Govt,30k-60k,12th,Married_with_kids,Bimonthly,<1mo,2218,4-5,Amazon|Meesho|WhatsApp_Seller,Holi,OnceOrTwice,Frequently,Kurti|SalwarSuit|IndoWestern|Dupatta|TowelSet,CottonBlend,Green|Pink|Printed,Floral|Embroidery,500-999,800-1499,M,EthnicComfort,StickTo1-2,5,WhatsApp,Buy2Get1,9,5,HighPrice,1
ZF0646,18-24,South,Tier2,Student,15k-30k,Graduate,Single,Bimonthly,1-3mo,1412,2-3,Instagram_Seller|Meesho|Myntra,Diwali|NoOccasion,OnceOrTwice,Rarely,IndoWestern|CoordSet|SalwarSuit,Linen|Georgette,Orange,Geometric|DigitalPrint,2000-3999,1500-2999,L,FusionForward,NoBrandPreference,9,YouTube|Instagram,FreeShipping,5,4,SizingIssue,1
ZF0647,25-34,East,Metro,Business,60k-1L,PostGrad,Married_with_kids,OccasionOnly,<1mo,5018,2-3,Myntra,Birthday|Wedding,NeverReturned,Occasionally,Kurti|Saree|IndoWestern|CoordSet|SalwarSuit,Rayon,Black,Geometric|BlockPrint,1000-1999,800-1499,M,EthnicComfort,ExperimentsFreely,8,MeeshoApp,BundleCombo,5,4,HighPrice,0
ZF0648,25-34,Central,Tier2,Business,<15k,12th,Married,Bimonthly,1-3mo,1202,2-3,Meesho|D2C_Brand,Diwali|Birthday,Unhappy_NoReturn,Frequently,IndoWestern|NightSuit|SalwarSuit,Rayon|Linen,Green,Embroidery,2000-3999,800-1499,M,TraditionallyRooted,StickTo1-2,8,PhysicalStore,FreeShipping,2,5,FabricQuality,1
ZF0649,25-34,West,Metro,Salaried_Pvt,15k-30k,Graduate,Single,Weekly,1-3mo,2192,2-3,Meesho|Instagram_Seller|Amazon,Diwali|Birthday|NoOccasion,MultipleReturns,Occasionally,Kurti|Dupatta|CoordSet,Linen|Georgette,Pink|Blue,BlockPrint,1000-1999,<800,M,FusionForward,ExperimentsFreely,7,MeeshoApp|YouTube|TV_Newspaper,FreeShipping,5,6,SizingIssue,1
ZF0650,25-34,North,Tier2,Business,60k-1L,Graduate,Single,Weekly,6-12mo,2634,4-5,Instagram_Seller,Birthday,NeverReturned,Occasionally,IndoWestern|NightSuit|Kurti|Dupatta,Cotton,White,Floral,2000-3999,3000-5000,M,EthnicComfort,StickTo1-2,8,Instagram,LoyaltyPoints,1,5,HighPrice,1
ZF0651,55+,South,Rural,Retired,15k-30k,12th,Single,Monthly,<1mo,642,1,WhatsApp_Seller,Diwali,NeverReturned,Occasionally,NightSuit,Cotton,White|Printed|Orange,TieDye|Embroidery,500-999,1500-2999,L,OccasionDriven,NoBrandPreference,8,PhysicalStore,FlatDiscount,3,1,LessTraditional,0
ZF0652,25-34,East,Tier2,Student,<15k,Graduate,Married,Monthly,3-6mo,2047,2-3,Amazon,Diwali,MultipleReturns,SelfOnly,IndoWestern|BeddingSet,Polyester|Silk,Pink|Orange|White,Solid|DigitalPrint|Floral,1000-1999,<800,M,TraditionallyRooted,SwitchByPrice,4,YouTube|WhatsApp,Buy2Get1,8,6,LimitedDesign,1
ZF0653,55+,North,Tier2,Homemaker,60k-1L,12th,Married_with_kids,Monthly,1-3mo,1272,4-5,Amazon|WhatsApp_Seller|Meesho,Holi,OnceOrTwice,Occasionally,Kurti|SalwarSuit|NightSuit|BeddingSet|CoordSet,CottonBlend|Cotton,Pink|Printed|Red,Embroidery|BlockPrint|TieDye,2000-3999,<800,3XL+,TraditionallyRooted,StickTo1-2,9,MeeshoApp,Buy2Get1,6,2,FabricQuality,2
ZF0654,45-55,North,Tier3,Homemaker,15k-30k,12th,Single,OccasionOnly,<1mo,1511,2-3,LocalStore|Amazon|Meesho,Wedding,Unhappy_NoReturn,Rarely,BeddingSet|Kurti|SalwarSuit|NightSuit|Dupatta,Cotton,Red|Green,Floral,500-999,800-1499,S,EthnicComfort,StickTo1-2,8,WordOfMouth,BundleCombo,8,6,FabricQuality,2
ZF0655,35-44,North,Tier2,Salaried_Govt,60k-1L,Graduate,Married,Bimonthly,1-3mo,8184,4-5,Amazon|D2C_Brand,Diwali,NeverReturned,Rarely,Kurti|NightSuit|CoordSet|TowelSet,Linen,Black,Floral|BlockPrint,1000-1999,1500-2999,L,HomeFirst,StickTo1-2,7,Instagram|TV_Newspaper,LoyaltyPoints,6,6,FabricQuality,1
ZF0656,25-34,East,Tier2,Freelancer,<15k,PostGrad,Married_with_kids,Weekly,3-6mo,3563,2-3,Myntra|Amazon,Birthday|Diwali,OnceOrTwice,Occasionally,Dupatta|CoordSet,CottonBlend,Red|White,Floral|DigitalPrint|Solid,500-999,5000+,M,EthnicComfort,SwitchByPrice,8,MeeshoApp|Instagram,FlatDiscount,9,7,HighPrice,1
ZF0657,25-34,West,Metro,Retired,60k-1L,Graduate,Married_with_kids,Monthly,1-3mo,6163,4-5,Amazon,Diwali,OnceOrTwice,Rarely,SalwarSuit|Kurti|CoordSet|BeddingSet,Cotton,Beige|Red,BlockPrint|Solid,2000-3999,800-1499,XXL,TraditionallyRooted,StickTo1-2,7,YouTube,FreeShipping,9,7,FabricQuality,1
ZF0658,18-24,West,Metro,Student,30k-60k,Graduate,Married,Bimonthly,<1mo,893,1,Instagram_Seller,NewYear|NoOccasion|Birthday,MultipleReturns,Frequently,IndoWestern|CoordSet|Kurti|Dupatta,Linen,Pink|White,Solid|Checks|Embroidery,1000-1999,800-1499,XL,OccasionDriven,ExperimentsFreely,3,MeeshoApp|Instagram,Buy2Get1,4,7,HighPrice,1
ZF0659,55+,West,Metro,Retired,60k-1L,Graduate,Other,Monthly,>1yr,5184,4-5,MallStore,Diwali,NeverReturned,Frequently,SalwarSuit|Saree|BeddingSet|Kurti,Linen,Pink,BlockPrint|Floral|Embroidery,500-999,1500-2999,XL,EthnicComfort,StickTo1-2,7,WordOfMouth|MeeshoApp,Buy2Get1,7,1,FabricQuality,1
ZF0660,55+,East,Rural,Homemaker,<15k,Graduate,Single,Quarterly,6-12mo,464,2-3,Meesho|LocalStore,Birthday|Wedding,NeverReturned,Frequently,Saree|Dupatta|BeddingSet,Silk|Cotton,Red|Green|Blue,Embroidery,<500,<800,L,TraditionallyRooted,SwitchByPrice,9,PhysicalStore|WordOfMouth,BundleCombo,6,6,FabricQuality,0
ZF0661,35-44,Central,Tier2,Business,30k-60k,Below10th,Married_with_kids,Quarterly,>1yr,1494,2-3,LocalStore,Holi|Diwali|Wedding,NeverReturned,Frequently,SalwarSuit|Dupatta|Saree,Cotton|Silk,Red|Printed|Yellow,BlockPrint,500-999,<800,XXL,TraditionallyRooted,NoBrandPreference,8,PhysicalStore,Buy2Get1,6,2,LessTraditional,1
ZF0662,18-24,Central,Rural,Student,15k-30k,12th,Single,OccasionOnly,<1mo,1157,2-3,Instagram_Seller|Myntra|Amazon,Birthday,NeverReturned,SelfOnly,CoordSet|IndoWestern|Kurti,Cotton,Yellow,Floral|DigitalPrint|Embroidery,500-999,800-1499,XXL,FusionForward,ExperimentsFreely,3,Instagram,FlatDiscount,6,4,SlowDelivery,0
ZF0663,45-55,North,Tier2,Homemaker,15k-30k,12th,Married,Monthly,>1yr,1538,1,WhatsApp_Seller|Meesho,Diwali,NeverReturned,Occasionally,SalwarSuit|BeddingSet|NightSuit,Polyester|Rayon,Yellow|Pink|Green,Floral|BlockPrint,1000-1999,800-1499,XL,FusionForward,StickTo1-2,8,WhatsApp|MeeshoApp|WordOfMouth,BundleCombo,8,5,LimitedDesign,1
ZF0664,18-24,West,Metro,Freelancer,15k-30k,Graduate,Single,Bimonthly,6-12mo,816,1,Myntra,Birthday|Diwali,OnceOrTwice,SelfOnly,CoordSet|Kurti|IndoWestern|NightSuit,CottonBlend,Red|Black|Orange,Floral|Solid,1000-1999,<800,M,EthnicComfort,ExperimentsFreely,9,Instagram|WhatsApp|YouTube,FlatDiscount,7,6,HighPrice,2
ZF0665,45-55,South,Tier2,Homemaker,15k-30k,12th,Married_with_kids,Monthly,<1mo,1102,1,WhatsApp_Seller|LocalStore,Eid,OnceOrTwice,Frequently,SalwarSuit|Kurti,Cotton,Red|Blue,DigitalPrint|Embroidery|TieDye,500-999,800-1499,XXL,TraditionallyRooted,SwitchByPrice,8,WhatsApp,BundleCombo,6,3,LessTraditional,1
ZF0666,55+,East,Tier2,Homemaker,30k-60k,12th,Married,Monthly,3-6mo,1682,2-3,LocalStore,Wedding|Diwali|Holi,Unhappy_NoReturn,Frequently,NightSuit|SalwarSuit|Kurti,CottonBlend|Linen,White|Black,DigitalPrint,1000-1999,800-1499,L,OccasionDriven,StickTo1-2,6,MeeshoApp|WhatsApp,BundleCombo,8,5,FabricQuality,2
ZF0667,25-34,North,Tier3,Salaried_Pvt,30k-60k,Graduate,Married_with_kids,Monthly,1-3mo,4148,4-5,Amazon|Meesho,NoOccasion,OnceOrTwice,Rarely,CoordSet|NightSuit|Kurti|SalwarSuit|Dupatta,Silk,Beige,Geometric|Floral|Solid,<500,1500-2999,M,EthnicComfort,ExperimentsFreely,3,Instagram|YouTube|PhysicalStore,BundleCombo,6,6,DifficultReturn,2
ZF0668,55+,Central,Tier3,Homemaker,<15k,PostGrad,Married,OccasionOnly,>1yr,1144,2-3,WordOfMouth,NoOccasion,OnceOrTwice,Occasionally,Saree|SalwarSuit,Cotton,Red|Green,Embroidery|TieDye|BlockPrint,500-999,800-1499,XXL,FusionForward,SwitchByPrice,9,WordOfMouth,Buy2Get1,8,6,FabricQuality,0
ZF0669,25-34,South,Metro,Salaried_Pvt,>1L,PostGrad,Married,OccasionOnly,1-3mo,8128,2-3,Amazon,Diwali,NeverReturned,Frequently,TowelSet|BeddingSet|Kurti,Cotton|Silk,White,Geometric,1000-1999,1500-2999,M,EthnicComfort,NoBrandPreference,7,PhysicalStore,LoyaltyPoints,6,7,FabricQuality,1
ZF0670,Under18,West,Metro,Salaried_Pvt,<15k,Graduate,Married_with_kids,Monthly,6-12mo,200,1,D2C_Brand|Amazon|Myntra,NoOccasion|Birthday,Unhappy_NoReturn,Rarely,CoordSet|IndoWestern,Cotton|CottonBlend,Orange|Blue|Black,TieDye,<500,<800,S,EthnicComfort,SwitchByPrice,1,Instagram|YouTube|WordOfMouth,FlatDiscount,7,8,HighPrice,0
ZF0671,35-44,North,Tier2,Homemaker,15k-30k,Graduate,Married_with_kids,Bimonthly,1-3mo,1235,2-3,Meesho,Holi|Birthday,Unhappy_NoReturn,SelfOnly,NightSuit|Kurti|Dupatta|BeddingSet|SalwarSuit,Rayon,White|Orange|Green,Floral|Embroidery,1000-1999,800-1499,L,TraditionallyRooted,StickTo1-2,9,WhatsApp|MeeshoApp,FlatDiscount,5,5,HighPrice,0
ZF0672,45-55,South,Metro,Business,30k-60k,PostGrad,Married_with_kids,OccasionOnly,1-3mo,8413,2-3,D2C_Brand,Wedding,Unhappy_NoReturn,Occasionally,BeddingSet|NightSuit|Kurti|TowelSet,Cotton,Blue,Solid,2000-3999,5000+,XL,HomeFirst,SwitchByPrice,7,YouTube,FreeShipping,1,6,SizingIssue,1
ZF0673,18-24,NorthEast,Metro,Student,15k-30k,12th,Single,Weekly,3-6mo,1531,2-3,Instagram_Seller|Amazon,NoOccasion,MultipleReturns,Rarely,CoordSet|Dupatta|NightSuit|IndoWestern,Cotton,Blue|Pink|Printed,Floral|Embroidery|DigitalPrint,2000-3999,<800,XL,FusionForward,ExperimentsFreely,8,Instagram|YouTube|MeeshoApp,FreeShipping,4,7,SlowDelivery,2
ZF0674,25-34,West,Metro,Salaried_Pvt,30k-60k,Below10th,Married_with_kids,OccasionOnly,3-6mo,6161,2-3,MallStore|Myntra,Diwali|Wedding,NeverReturned,Frequently,BeddingSet|SalwarSuit|NightSuit,CottonBlend|Silk,Black,Solid|Embroidery|Floral,2000-3999,3000-5000,3XL+,HomeFirst,StickTo1-2,8,PhysicalStore,FestivalSale,6,1,SizingIssue,1
ZF0675,25-34,NorthEast,Tier3,Business,15k-30k,12th,Married_with_kids,Monthly,1-3mo,1282,1,WhatsApp_Seller|Meesho,Eid|NoOccasion|Wedding,OnceOrTwice,Rarely,CoordSet|SalwarSuit|BeddingSet|NightSuit,Rayon,Pink,BlockPrint|Floral|TieDye,500-999,<800,L,OccasionDriven,SwitchByPrice,8,Instagram,Buy2Get1,5,4,FabricQuality,0
ZF0676,45-55,Central,Rural,Homemaker,>1L,Graduate,Single,Monthly,<1mo,7624,1,WhatsApp_Seller|Meesho,NoOccasion|Birthday|Wedding,NeverReturned,Occasionally,SalwarSuit|Saree|Kurti,Rayon,Orange,Floral|Embroidery,<500,1500-2999,XS,EthnicComfort,StickTo1-2,7,MeeshoApp|TV_Newspaper,Buy2Get1,5,6,HighPrice,1
ZF0677,25-34,Central,Tier2,Retired,60k-1L,PostGrad,Single,Quarterly,1-3mo,7678,1,D2C_Brand|MallStore,Diwali|Birthday,Unhappy_NoReturn,Frequently,BeddingSet|Kurti|Saree,CottonBlend,Printed|Beige|Blue,Floral|Embroidery|Solid,1000-1999,800-1499,XL,TraditionallyRooted,StickTo1-2,3,PhysicalStore,FestivalSale,4,6,SlowDelivery,1
